,AAE_avg,AAE_std,AAE_min,AAE_max,AAE_gen,AAE_nevals,size_avg,size_std,size_min,size_max,size_gen,size_nevals,height_avg,height_std,height_min,height_max,height_gen,height_nevals
1227,1.9598400372363537e+301,inf,24.176925571095545,3.370493941257712e+303,1228.0,197.0,187.28,18.893956705782937,3.0,209.0,1228.0,197.0,9.96,0.5642694391866355,2.0,10.0,1228.0,197.0
1228,2.9664760569486175e+302,inf,24.176925571095545,5.851013114347234e+304,1229.0,197.0,188.095,16.24856839847745,83.0,232.0,1229.0,197.0,10.0,0.0,10.0,10.0,1229.0,197.0
1229,2.939015720739029e+302,inf,24.176925571095545,5.851013114347234e+304,1230.0,197.0,186.97,20.390416866753853,3.0,209.0,1230.0,197.0,9.955,0.6348031190849648,1.0,10.0,1230.0,197.0
1230,1.306702431744526e+300,inf,24.176925571095545,1.3509163565412212e+302,1231.0,197.0,185.985,25.74033362254654,4.0,201.0,1231.0,197.0,9.89,0.8988325761786784,2.0,10.0,1231.0,197.0
1231,2.0703695329081937e+300,inf,24.176925571095545,1.3509163565412212e+302,1232.0,197.0,188.505,14.008210984990196,116.0,205.0,1232.0,197.0,10.0,0.0,10.0,10.0,1232.0,197.0
1232,6.754581782706105e+299,inf,24.176925571095545,1.3509163565412212e+302,1233.0,197.0,186.295,22.989301316046994,2.0,199.0,1233.0,197.0,9.91,0.895488693395958,1.0,10.0,1233.0,197.0
1233,2.9592794660871477e+302,inf,24.175873438066237,5.851013114347234e+304,1234.0,197.0,185.485,28.39629861443213,4.0,229.0,1234.0,197.0,9.885,0.9336889203583815,2.0,10.0,1234.0,197.0
1234,2.945769272972774e+302,inf,24.175873438066237,5.851013114347234e+304,1235.0,197.0,187.2,20.603883129157964,5.0,199.0,1235.0,197.0,9.96,0.5642694391866356,2.0,10.0,1235.0,197.0
1235,7.19659086159317e+299,inf,24.175873438066237,1.3509163565412212e+302,1236.0,197.0,189.295,17.233629188305056,6.0,200.0,1236.0,197.0,9.965,0.49373575928830593,3.0,10.0,1236.0,197.0
1236,3.421388844345587e+300,inf,24.175873438066237,1.3509163565412212e+302,1237.0,197.0,189.935,11.782647198316683,126.0,200.0,1237.0,197.0,10.0,0.0,10.0,10.0,1237.0,197.0
1237,1.350916356541221e+300,inf,24.175873438066237,1.3509163565412212e+302,1238.0,197.0,189.19,21.765429010244663,3.0,272.0,1238.0,197.0,9.92,0.8022468448052631,1.0,10.0,1238.0,197.0
1238,2.9327031480352103e+302,inf,24.175873438066237,5.851013114347234e+304,1239.0,197.0,188.09,20.06419447672894,8.0,205.0,1239.0,197.0,9.97,0.4232020793899766,4.0,10.0,1239.0,197.0
