numberIndividuals;cxpb;mtpb;numberGenerations;accelerator;bestEq;bestMetric;
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_1d_2), sqrt(pow(Bz_carrington_4, Bz_carrington_3))), add(sub(sub(p_density_1d_1, p_density_1d_3), sub(sqrt(add(sub(add(protectedDiv(speed_carrington_3, Bt_1d_3), add(sub(add(sub(pow(sub(protectedDiv(Bt_1d_3, acos(atan(3.141592653589793))), speed_carrington_3), sub(p_density_1d_1, p_density_1d_3)), speed_carrington_3), add(sub(add(protectedDiv(speed_carrington_3, Bt_1d_3), add(sub(add(sub(log(Bt_1d_1), speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), add(log(Bt_1d_1), exp(Bt_1d_1))), speed_1d_1)), speed_carrington_3), speed_1d_1)), add(log(speed_1d_1), exp(Bt_1d_1))), speed_1d_1)), p_density_1d_1)), add(p_density_1d_1, add(sub(sub(asin(sub(add(asin(p_density_carrington_4), sqrt(Bt_1d_3)), add(sub(protectedDiv(Bt_carrington_2, By_carrington_1), speed_carrington_3), By_1d_2))), asin(pow(add(mul(cos(speed_carrington_3), sin(speed_1d_4)), speed_1d_1), pow(add(log(Bt_carrington_1), exp(Bt_1d_1)), atan(add(speed_carrington_2, Bt_carrington_1)))))), sub(log(temperature_1d_2), sqrt(tan(pow(pow(exp(3.141592653589793), atan(add(speed_1d_1, tan(3.141592653589793)))), atan(add(Bz_1d_2, sub(asin(pow(add(log(pow(Bz_1d_2, Bt_1d_1)), speed_1d_1), pow(exp(2.718281828459045), atan(add(speed_1d_1, p_density_carrington_2))))), add(log(sqrt(3.141592653589793)), By_carrington_4))))))))), speed_1d_1)))), p_density_1d_1);(13.615046940643394,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_1d_2), sqrt(pow(Bz_carrington_4, Bz_carrington_3))), add(sub(sub(p_density_1d_1, p_density_1d_3), sub(sqrt(add(sub(add(protectedDiv(speed_carrington_3, Bt_1d_3), add(sub(add(sub(pow(sub(protectedDiv(Bt_1d_3, acos(atan(3.141592653589793))), speed_carrington_3), sub(p_density_1d_1, p_density_1d_3)), speed_carrington_3), add(sub(add(protectedDiv(speed_carrington_3, Bt_1d_3), add(sub(add(sub(log(Bt_1d_1), speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), add(log(Bt_1d_1), exp(Bt_1d_1))), speed_1d_1)), speed_carrington_3), speed_1d_1)), add(log(speed_1d_1), exp(Bt_1d_1))), speed_1d_1)), p_density_1d_1)), add(p_density_1d_1, add(sub(sub(asin(sub(add(asin(p_density_carrington_4), sqrt(Bt_1d_3)), add(sub(protectedDiv(Bt_carrington_2, By_carrington_1), speed_carrington_3), By_1d_2))), asin(pow(add(mul(cos(speed_carrington_3), sin(speed_1d_4)), speed_1d_1), pow(add(log(Bt_carrington_1), exp(Bt_1d_1)), atan(add(speed_carrington_2, Bt_carrington_1)))))), sub(log(temperature_1d_2), sqrt(tan(pow(pow(exp(3.141592653589793), atan(add(speed_1d_1, tan(3.141592653589793)))), atan(add(Bz_1d_2, sub(asin(pow(add(log(pow(Bz_1d_2, Bt_1d_1)), speed_1d_1), pow(exp(2.718281828459045), atan(add(speed_1d_1, p_density_carrington_2))))), add(log(sqrt(3.141592653589793)), By_carrington_4))))))))), speed_1d_1)))), p_density_1d_1);(13.615046940643394,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_1d_2), sqrt(pow(Bz_carrington_4, Bz_carrington_3))), add(sub(sub(p_density_1d_1, p_density_1d_3), sub(sqrt(add(sub(add(protectedDiv(speed_carrington_3, Bt_1d_3), add(sub(add(sub(pow(sub(protectedDiv(Bt_1d_3, acos(atan(3.141592653589793))), speed_carrington_3), sub(p_density_1d_1, p_density_1d_3)), speed_carrington_3), add(sub(add(protectedDiv(speed_carrington_3, Bt_1d_3), add(sub(add(sub(log(Bt_1d_1), speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), add(log(Bt_1d_1), exp(Bt_1d_1))), speed_1d_1)), speed_carrington_3), speed_1d_1)), add(log(speed_1d_1), exp(Bt_1d_1))), speed_1d_1)), p_density_1d_1)), add(p_density_1d_1, add(sub(sub(asin(sub(add(asin(p_density_carrington_4), sqrt(Bt_1d_3)), add(sub(protectedDiv(Bt_carrington_2, By_carrington_1), speed_carrington_3), By_1d_2))), asin(pow(add(mul(cos(speed_carrington_3), sin(speed_1d_4)), speed_1d_1), pow(add(log(Bt_carrington_1), exp(Bt_1d_1)), atan(add(speed_carrington_2, Bt_carrington_1)))))), sub(log(temperature_1d_2), sqrt(tan(pow(pow(exp(3.141592653589793), atan(add(speed_1d_1, tan(3.141592653589793)))), atan(add(Bz_1d_2, sub(asin(pow(add(log(pow(Bz_1d_2, Bt_1d_1)), speed_1d_1), pow(exp(2.718281828459045), atan(add(speed_1d_1, p_density_carrington_2))))), add(log(sqrt(3.141592653589793)), By_carrington_4))))))))), speed_1d_1)))), p_density_1d_1);(13.615046940643394,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_1d_2), sqrt(pow(Bz_carrington_4, Bz_carrington_3))), add(sub(sub(p_density_1d_1, p_density_1d_3), sub(sqrt(add(sub(add(protectedDiv(speed_carrington_3, Bt_1d_3), add(sub(add(sub(pow(sub(protectedDiv(Bt_1d_3, acos(atan(3.141592653589793))), speed_carrington_3), sub(p_density_1d_1, p_density_1d_3)), speed_carrington_3), add(sub(add(protectedDiv(speed_carrington_3, Bt_1d_3), add(sub(add(sub(log(Bt_1d_1), speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), add(log(Bt_1d_1), exp(Bt_1d_1))), speed_1d_1)), speed_carrington_3), speed_1d_1)), add(log(speed_1d_1), exp(Bt_1d_1))), speed_1d_1)), p_density_1d_1)), add(p_density_1d_1, add(sub(sub(asin(sub(add(asin(p_density_carrington_4), sqrt(Bt_1d_3)), add(sub(protectedDiv(Bt_carrington_2, By_carrington_1), speed_carrington_3), By_1d_2))), asin(pow(add(mul(cos(speed_carrington_3), sin(speed_1d_4)), speed_1d_1), pow(add(log(Bt_carrington_1), exp(Bt_1d_1)), atan(add(speed_carrington_2, Bt_carrington_1)))))), sub(log(temperature_1d_2), sqrt(tan(pow(pow(exp(3.141592653589793), atan(add(speed_1d_1, tan(3.141592653589793)))), atan(add(Bz_1d_2, sub(asin(pow(add(log(pow(Bz_1d_2, Bt_1d_1)), speed_1d_1), pow(exp(2.718281828459045), atan(add(speed_1d_1, p_density_carrington_2))))), add(log(sqrt(3.141592653589793)), By_carrington_4))))))))), speed_1d_1)))), p_density_1d_1);(13.615046940643394,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_1d_2), atan(sqrt(speed_carrington_3))), add(sub(sub(p_density_1d_1, p_density_1d_3), sub(sqrt(add(sub(add(protectedDiv(speed_1d_1, Bt_1d_3), add(sub(add(sub(pow(sub(protectedDiv(Bt_1d_3, acos(atan(3.141592653589793))), speed_carrington_3), sub(p_density_1d_1, p_density_1d_3)), speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), add(log(Bt_1d_1), exp(Bt_1d_1))), speed_1d_1)), p_density_1d_1)), add(p_density_1d_1, add(sub(sub(asin(sub(add(asin(p_density_1d_1), speed_1d_1), add(sub(protectedDiv(Bt_carrington_2, By_1d_2), speed_carrington_3), By_1d_2))), asin(pow(add(mul(cos(speed_carrington_2), speed_carrington_4), speed_1d_1), pow(add(log(Bt_1d_1), exp(Bt_1d_1)), atan(pow(sub(protectedDiv(Bt_1d_3, acos(atan(3.141592653589793))), speed_carrington_3), sqrt(3.141592653589793))))))), sub(log(temperature_1d_2), sqrt(tan(pow(pow(Bt_carrington_4, atan(add(speed_1d_1, Bt_carrington_1))), atan(add(Bz_1d_2, sub(asin(speed_carrington_3), add(log(add(asin(speed_carrington_3), sqrt(p_density_1d_1))), speed_carrington_3))))))))), speed_1d_1)))), p_density_1d_1);(13.43103877468436,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_1d_2), atan(sqrt(speed_carrington_3))), add(sub(sub(p_density_1d_1, p_density_1d_3), sub(sqrt(add(sub(add(protectedDiv(speed_1d_1, Bt_1d_3), add(sub(add(sub(pow(sub(protectedDiv(Bt_1d_3, acos(atan(3.141592653589793))), speed_carrington_3), sub(p_density_1d_1, p_density_1d_3)), speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), add(log(Bt_1d_1), exp(Bt_1d_1))), speed_1d_1)), p_density_1d_1)), add(p_density_1d_1, add(sub(sub(asin(sub(add(asin(p_density_1d_1), speed_1d_1), add(sub(protectedDiv(Bt_carrington_2, By_1d_2), speed_carrington_3), By_1d_2))), asin(pow(add(mul(cos(speed_carrington_2), speed_carrington_4), speed_1d_1), pow(add(log(Bt_1d_1), exp(Bt_1d_1)), atan(pow(sub(protectedDiv(Bt_1d_3, acos(atan(3.141592653589793))), speed_carrington_3), sqrt(3.141592653589793))))))), sub(log(temperature_1d_2), sqrt(tan(pow(pow(Bt_carrington_4, atan(add(speed_1d_1, Bt_carrington_1))), atan(add(Bz_1d_2, sub(asin(speed_carrington_3), add(log(add(asin(speed_carrington_3), sqrt(p_density_1d_1))), speed_carrington_3))))))))), speed_1d_1)))), p_density_1d_1);(13.43103877468436,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_1d_2), atan(sqrt(speed_carrington_3))), add(sub(sub(p_density_1d_1, p_density_1d_3), sub(sqrt(add(sub(add(protectedDiv(speed_1d_1, Bt_1d_3), add(sub(add(sub(pow(sub(protectedDiv(Bt_1d_3, acos(atan(3.141592653589793))), speed_carrington_3), sub(p_density_1d_1, p_density_1d_3)), speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), add(log(Bt_1d_1), exp(Bt_1d_1))), speed_1d_1)), p_density_1d_1)), add(p_density_1d_1, add(sub(sub(asin(sub(add(asin(p_density_1d_1), speed_1d_1), add(sub(protectedDiv(Bt_carrington_2, By_1d_2), speed_carrington_3), By_1d_2))), asin(pow(add(mul(cos(speed_carrington_2), speed_carrington_4), speed_1d_1), pow(add(log(Bt_1d_1), exp(Bt_1d_1)), atan(pow(sub(protectedDiv(Bt_1d_3, acos(atan(3.141592653589793))), speed_carrington_3), sqrt(3.141592653589793))))))), sub(log(temperature_1d_2), sqrt(tan(pow(pow(Bt_carrington_4, atan(add(speed_1d_1, Bt_carrington_1))), atan(add(Bz_1d_2, sub(asin(speed_carrington_3), add(log(add(asin(speed_carrington_3), sqrt(p_density_1d_1))), speed_carrington_3))))))))), speed_1d_1)))), p_density_1d_1);(13.43103877468436,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_1d_2), atan(sqrt(speed_carrington_3))), add(sub(sub(p_density_1d_1, p_density_1d_3), sub(sqrt(add(sub(add(protectedDiv(speed_1d_1, Bt_1d_3), add(sub(add(sub(pow(sub(protectedDiv(Bt_1d_3, acos(atan(3.141592653589793))), speed_carrington_3), sub(p_density_1d_1, p_density_1d_3)), speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), add(log(Bt_1d_1), exp(Bt_1d_1))), speed_1d_1)), p_density_1d_1)), add(p_density_1d_1, add(sub(sub(asin(sub(add(asin(p_density_1d_1), speed_1d_1), add(sub(protectedDiv(Bt_carrington_2, By_1d_2), speed_carrington_3), By_1d_2))), asin(pow(add(mul(cos(speed_carrington_2), speed_carrington_4), speed_1d_1), pow(add(log(Bt_1d_1), exp(Bt_1d_1)), atan(pow(sub(protectedDiv(Bt_1d_3, acos(atan(3.141592653589793))), speed_carrington_3), sqrt(3.141592653589793))))))), sub(log(temperature_1d_2), sqrt(tan(pow(pow(Bt_carrington_4, atan(add(speed_1d_1, Bt_carrington_1))), atan(add(Bz_1d_2, sub(asin(speed_carrington_3), add(log(add(asin(speed_carrington_3), sqrt(p_density_1d_1))), speed_carrington_3))))))))), speed_1d_1)))), p_density_1d_1);(13.43103877468436,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_1d_2), atan(sqrt(speed_carrington_3))), add(sub(sub(p_density_1d_1, p_density_1d_3), sub(sqrt(add(sub(add(protectedDiv(speed_1d_1, Bt_1d_3), add(sub(add(sub(pow(sub(protectedDiv(Bt_1d_3, acos(atan(3.141592653589793))), speed_carrington_3), sub(p_density_1d_1, p_density_1d_3)), speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), add(log(Bt_1d_1), exp(Bt_1d_1))), speed_1d_1)), p_density_1d_1)), add(p_density_1d_1, add(sub(sub(asin(sub(add(asin(p_density_1d_1), speed_1d_1), add(sub(protectedDiv(Bt_carrington_2, By_1d_2), speed_carrington_3), By_1d_2))), asin(pow(add(mul(cos(speed_carrington_2), speed_carrington_4), speed_1d_1), pow(add(log(Bt_1d_1), exp(Bt_1d_1)), atan(pow(sub(protectedDiv(Bt_1d_3, acos(atan(3.141592653589793))), speed_carrington_3), sqrt(3.141592653589793))))))), sub(log(temperature_1d_2), sqrt(tan(pow(pow(Bt_carrington_4, atan(add(speed_1d_1, Bt_carrington_1))), atan(add(Bz_1d_2, sub(asin(speed_carrington_3), add(log(add(asin(speed_carrington_3), sqrt(p_density_1d_1))), speed_carrington_3))))))))), speed_1d_1)))), p_density_1d_1);(13.43103877468436,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_1d_2), atan(sqrt(speed_carrington_3))), add(sub(sub(p_density_1d_1, p_density_1d_3), sub(sqrt(add(sub(add(protectedDiv(speed_1d_1, Bt_1d_3), add(sub(add(sub(pow(sub(protectedDiv(Bt_1d_3, acos(atan(3.141592653589793))), speed_carrington_3), sub(p_density_1d_1, p_density_1d_3)), speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), add(log(Bt_1d_1), exp(Bt_1d_1))), speed_1d_1)), p_density_1d_1)), add(p_density_1d_1, add(sub(sub(asin(sub(add(asin(p_density_1d_1), speed_1d_1), add(sub(protectedDiv(Bt_carrington_2, By_1d_2), speed_carrington_3), By_1d_2))), asin(pow(add(mul(cos(speed_carrington_2), speed_carrington_4), speed_1d_1), pow(add(log(Bt_1d_1), exp(Bt_1d_1)), atan(pow(sub(protectedDiv(Bt_1d_3, acos(atan(3.141592653589793))), speed_carrington_3), sqrt(3.141592653589793))))))), sub(log(temperature_1d_2), sqrt(tan(pow(pow(Bt_carrington_4, atan(add(speed_1d_1, Bt_carrington_1))), atan(add(Bz_1d_2, sub(asin(speed_carrington_3), add(log(add(asin(speed_carrington_3), sqrt(p_density_1d_1))), speed_carrington_3))))))))), speed_1d_1)))), p_density_1d_1);(13.43103877468436,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_1d_2), atan(sqrt(speed_carrington_3))), add(sub(sub(p_density_1d_1, p_density_1d_3), sub(sqrt(add(sub(add(protectedDiv(speed_1d_1, Bt_1d_3), add(sub(add(sub(pow(sub(protectedDiv(Bt_1d_3, acos(atan(3.141592653589793))), speed_carrington_3), sub(p_density_1d_1, p_density_1d_3)), speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), add(log(Bt_1d_1), exp(Bt_1d_1))), speed_1d_1)), p_density_1d_1)), add(p_density_1d_1, add(sub(sub(asin(sub(add(asin(p_density_1d_1), speed_1d_1), add(sub(protectedDiv(Bt_carrington_2, By_1d_2), speed_carrington_3), By_1d_2))), asin(pow(add(mul(cos(speed_carrington_2), speed_carrington_4), speed_1d_1), pow(add(log(Bt_1d_1), exp(Bt_1d_1)), atan(pow(sub(protectedDiv(Bt_1d_3, acos(atan(3.141592653589793))), speed_carrington_3), sqrt(3.141592653589793))))))), sub(log(temperature_1d_2), sqrt(tan(pow(pow(Bt_carrington_4, atan(add(speed_1d_1, Bt_carrington_1))), atan(add(Bz_1d_2, sub(asin(speed_carrington_3), add(log(add(asin(speed_carrington_3), sqrt(p_density_1d_1))), speed_carrington_3))))))))), speed_1d_1)))), p_density_1d_1);(13.43103877468436,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_1d_2), atan(sqrt(speed_carrington_3))), add(sub(sub(p_density_1d_1, p_density_1d_3), sub(sqrt(add(sub(add(protectedDiv(speed_1d_1, Bt_1d_3), add(sub(add(sub(pow(sub(protectedDiv(Bt_1d_3, acos(atan(3.141592653589793))), speed_carrington_3), sub(p_density_1d_1, p_density_1d_3)), speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), add(log(Bt_1d_1), exp(Bt_1d_1))), speed_1d_1)), p_density_1d_1)), add(p_density_1d_1, add(sub(sub(asin(sub(add(asin(p_density_1d_1), speed_1d_1), add(sub(protectedDiv(Bt_carrington_2, By_1d_2), speed_carrington_3), By_1d_2))), asin(pow(add(mul(cos(speed_carrington_2), speed_carrington_4), speed_1d_1), pow(add(log(Bt_1d_1), exp(Bt_1d_1)), atan(pow(sub(protectedDiv(Bt_1d_3, acos(atan(3.141592653589793))), speed_carrington_3), sqrt(3.141592653589793))))))), sub(log(temperature_1d_2), sqrt(tan(pow(pow(Bt_carrington_4, atan(add(speed_1d_1, Bt_carrington_1))), atan(add(Bz_1d_2, sub(asin(speed_carrington_3), add(log(add(asin(speed_carrington_3), sqrt(p_density_1d_1))), speed_carrington_3))))))))), speed_1d_1)))), p_density_1d_1);(13.43103877468436,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_1d_2), atan(sqrt(speed_carrington_3))), add(sub(sub(p_density_1d_1, p_density_1d_3), sub(sqrt(add(sub(add(protectedDiv(speed_1d_1, Bt_1d_3), add(sub(add(sub(pow(sub(protectedDiv(Bt_1d_3, acos(atan(3.141592653589793))), speed_carrington_3), sub(p_density_1d_1, p_density_1d_3)), speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), add(log(Bt_1d_1), exp(Bt_1d_1))), speed_1d_1)), p_density_1d_1)), add(p_density_1d_1, add(sub(sub(asin(sub(add(asin(p_density_1d_1), speed_1d_1), add(sub(protectedDiv(Bt_carrington_2, By_1d_2), speed_carrington_3), By_1d_2))), asin(pow(add(mul(cos(speed_carrington_2), speed_carrington_4), speed_1d_1), pow(add(log(Bt_1d_1), exp(Bt_1d_1)), atan(pow(sub(protectedDiv(Bt_1d_3, acos(atan(3.141592653589793))), speed_carrington_3), sqrt(3.141592653589793))))))), sub(log(temperature_1d_2), sqrt(tan(pow(pow(Bt_carrington_4, atan(add(speed_1d_1, Bt_carrington_1))), atan(add(Bz_1d_2, sub(asin(speed_carrington_3), add(log(add(asin(speed_carrington_3), sqrt(p_density_1d_1))), speed_carrington_3))))))))), speed_1d_1)))), p_density_1d_1);(13.43103877468436,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_1d_2), sqrt(3.141592653589793)), add(sub(sub(p_density_1d_1, p_density_1d_3), sub(sqrt(add(sub(add(protectedDiv(speed_carrington_3, acos(atan(3.141592653589793))), add(sub(add(sub(pow(sub(protectedDiv(Bt_1d_3, acos(atan(3.141592653589793))), speed_1d_4), sub(p_density_1d_1, p_density_1d_3)), speed_carrington_3), add(sub(add(protectedDiv(speed_carrington_3, temperature_1d_2), add(sub(add(sub(log(temperature_carrington_1), speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), add(log(Bt_1d_1), exp(Bt_1d_1))), speed_1d_1)), speed_carrington_3), speed_1d_1)), add(log(speed_1d_1), exp(Bt_1d_1))), speed_1d_1)), p_density_1d_1)), add(p_density_1d_1, add(sub(sub(asin(sub(add(asin(speed_1d_1), sqrt(Bt_1d_3)), add(sub(protectedDiv(Bt_carrington_2, By_carrington_1), speed_carrington_3), Bx_carrington_3))), asin(pow(add(mul(cos(speed_carrington_3), sin(cos(log10(log10(speed_carrington_2))))), speed_1d_1), pow(add(Bz_1d_4, exp(Bt_1d_1)), atan(add(p_density_1d_1, Bt_carrington_1)))))), sub(log(temperature_1d_2), sqrt(tan(pow(pow(exp(3.141592653589793), atan(add(speed_1d_1, tan(3.141592653589793)))), atan(add(Bz_1d_2, sub(asin(pow(add(atan(add(speed_1d_1, p_density_carrington_2)), speed_1d_1), pow(exp(2.718281828459045), atan(add(speed_1d_1, p_density_carrington_2))))), add(log(sqrt(3.141592653589793)), By_carrington_4))))))))), speed_1d_1)))), p_density_1d_1);(13.304772596699204,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_1d_2), sqrt(3.141592653589793)), add(sub(sub(p_density_1d_1, p_density_1d_3), sub(sqrt(add(sub(add(protectedDiv(speed_carrington_3, acos(atan(3.141592653589793))), add(sub(add(sub(pow(sub(protectedDiv(Bt_1d_3, acos(atan(3.141592653589793))), speed_1d_4), sub(p_density_1d_1, p_density_1d_3)), speed_carrington_3), add(sub(add(protectedDiv(speed_carrington_3, temperature_1d_2), add(sub(add(sub(log(temperature_carrington_1), speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), add(log(Bt_1d_1), exp(Bt_1d_1))), speed_1d_1)), speed_carrington_3), speed_1d_1)), add(log(speed_1d_1), exp(Bt_1d_1))), speed_1d_1)), p_density_1d_1)), add(p_density_1d_1, add(sub(sub(asin(sub(add(asin(speed_1d_1), sqrt(Bt_1d_3)), add(sub(protectedDiv(Bt_carrington_2, By_carrington_1), speed_carrington_3), Bx_carrington_3))), asin(pow(add(mul(cos(speed_carrington_3), sin(cos(log10(log10(speed_carrington_2))))), speed_1d_1), pow(add(Bz_1d_4, exp(Bt_1d_1)), atan(add(p_density_1d_1, Bt_carrington_1)))))), sub(log(temperature_1d_2), sqrt(tan(pow(pow(exp(3.141592653589793), atan(add(speed_1d_1, tan(3.141592653589793)))), atan(add(Bz_1d_2, sub(asin(pow(add(atan(add(speed_1d_1, p_density_carrington_2)), speed_1d_1), pow(exp(2.718281828459045), atan(add(speed_1d_1, p_density_carrington_2))))), add(log(sqrt(3.141592653589793)), By_carrington_4))))))))), speed_1d_1)))), p_density_1d_1);(13.304772596699204,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_1d_2), sqrt(3.141592653589793)), add(sub(sub(p_density_1d_1, p_density_1d_3), sub(sqrt(add(sub(add(protectedDiv(speed_carrington_3, acos(atan(3.141592653589793))), add(sub(add(sub(pow(sub(protectedDiv(Bt_1d_3, acos(atan(3.141592653589793))), speed_1d_4), sub(p_density_1d_1, p_density_1d_3)), speed_carrington_3), add(sub(add(protectedDiv(speed_carrington_3, temperature_1d_2), add(sub(add(sub(log(temperature_carrington_1), speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), add(log(Bt_1d_1), exp(Bt_1d_1))), speed_1d_1)), speed_carrington_3), speed_1d_1)), add(log(speed_1d_1), exp(Bt_1d_1))), speed_1d_1)), p_density_1d_1)), add(p_density_1d_1, add(sub(sub(asin(sub(add(asin(speed_1d_1), sqrt(Bt_1d_3)), add(sub(protectedDiv(Bt_carrington_2, By_carrington_1), speed_carrington_3), Bx_carrington_3))), asin(pow(add(mul(cos(speed_carrington_3), sin(cos(log10(log10(speed_carrington_2))))), speed_1d_1), pow(add(Bz_1d_4, exp(Bt_1d_1)), atan(add(p_density_1d_1, Bt_carrington_1)))))), sub(log(temperature_1d_2), sqrt(tan(pow(pow(exp(3.141592653589793), atan(add(speed_1d_1, tan(3.141592653589793)))), atan(add(Bz_1d_2, sub(asin(pow(add(atan(add(speed_1d_1, p_density_carrington_2)), speed_1d_1), pow(exp(2.718281828459045), atan(add(speed_1d_1, p_density_carrington_2))))), add(log(sqrt(3.141592653589793)), By_carrington_4))))))))), speed_1d_1)))), p_density_1d_1);(13.304772596699204,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_1d_2), sqrt(3.141592653589793)), add(sub(sub(p_density_1d_1, p_density_1d_3), sub(sqrt(add(sub(add(protectedDiv(speed_carrington_3, Bt_1d_3), add(sub(add(sub(Bt_1d_3, speed_carrington_3), add(sub(add(protectedDiv(speed_carrington_3, 2.718281828459045), add(sub(add(sub(log(Bt_1d_1), speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), add(log(Bt_1d_1), exp(Bt_1d_1))), speed_1d_1)), speed_carrington_3), speed_1d_1)), add(log10(add(sub(pow(sub(protectedDiv(Bt_1d_3, acos(atan(3.141592653589793))), speed_carrington_3), sub(p_density_1d_1, p_density_1d_3)), speed_carrington_3), add(sub(add(protectedDiv(p_density_carrington_3, 2.718281828459045), add(sub(add(sub(log(Bt_1d_1), speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), add(log(Bt_1d_1), exp(Bt_1d_1))), speed_1d_1))), exp(Bt_1d_1))), speed_1d_1)), p_density_1d_1)), add(p_density_1d_1, add(sub(sub(asin(sub(add(asin(p_density_carrington_4), sqrt(Bt_1d_3)), add(sub(protectedDiv(Bt_carrington_2, By_carrington_1), speed_carrington_3), 2.718281828459045))), asin(pow(add(mul(cos(speed_carrington_3), pow(add(pow(By_1d_4, speed_1d_4), speed_1d_1), pow(add(log(Bt_carrington_1), p_density_1d_1), atan(add(speed_carrington_2, Bt_carrington_1))))), speed_1d_1), tan(3.141592653589793)))), sub(log(temperature_1d_2), sqrt(tan(pow(pow(exp(3.141592653589793), atan(add(speed_1d_1, tan(3.141592653589793)))), atan(add(Bz_1d_2, sub(asin(pow(add(log(pow(Bz_1d_2, Bt_1d_1)), speed_1d_1), pow(exp(2.718281828459045), Bz_1d_4))), add(log(sqrt(3.141592653589793)), exp(temperature_1d_2)))))))))), speed_1d_1)))), p_density_1d_1);(13.25961636147001,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_1d_2), sqrt(3.141592653589793)), add(sub(sub(p_density_1d_1, p_density_1d_3), sub(sqrt(add(sub(add(protectedDiv(speed_carrington_3, Bt_1d_3), add(sub(add(sub(Bt_1d_3, speed_carrington_3), add(sub(add(protectedDiv(speed_carrington_3, 2.718281828459045), add(sub(add(sub(log(Bt_1d_1), speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), add(log(Bt_1d_1), exp(Bt_1d_1))), speed_1d_1)), speed_carrington_3), speed_1d_1)), add(log10(add(sub(pow(sub(protectedDiv(Bt_1d_3, acos(atan(3.141592653589793))), speed_carrington_3), sub(p_density_1d_1, p_density_1d_3)), speed_carrington_3), add(sub(add(protectedDiv(p_density_carrington_3, 2.718281828459045), add(sub(add(sub(log(Bt_1d_1), speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), add(log(Bt_1d_1), exp(Bt_1d_1))), speed_1d_1))), exp(Bt_1d_1))), speed_1d_1)), p_density_1d_1)), add(p_density_1d_1, add(sub(sub(asin(sub(add(asin(p_density_carrington_4), sqrt(Bt_1d_3)), add(sub(protectedDiv(Bt_carrington_2, By_carrington_1), speed_carrington_3), 2.718281828459045))), asin(pow(add(mul(cos(speed_carrington_3), pow(add(pow(By_1d_4, speed_1d_4), speed_1d_1), pow(add(log(Bt_carrington_1), p_density_1d_1), atan(add(speed_carrington_2, Bt_carrington_1))))), speed_1d_1), tan(3.141592653589793)))), sub(log(temperature_1d_2), sqrt(tan(pow(pow(exp(3.141592653589793), atan(add(speed_1d_1, tan(3.141592653589793)))), atan(add(Bz_1d_2, sub(asin(pow(add(log(pow(Bz_1d_2, Bt_1d_1)), speed_1d_1), pow(exp(2.718281828459045), Bz_1d_4))), add(log(sqrt(3.141592653589793)), exp(temperature_1d_2)))))))))), speed_1d_1)))), p_density_1d_1);(13.25961636147001,);
