Column1;Bt_carrington_4;Bx_carrington_4;By_carrington_4;Bz_carrington_4;speed_carrington_4;p_density_carrington_4;temperature_carrington_4;Bt_1d_4;Bx_1d_4;By_1d_4;Bz_1d_4;speed_1d_4;p_density_1d_4;temperature_1d_4;Bt_carrington_3;Bx_carrington_3;By_carrington_3;Bz_carrington_3;speed_carrington_3;p_density_carrington_3;temperature_carrington_3;Bt_1d_3;Bx_1d_3;By_1d_3;Bz_1d_3;speed_1d_3;p_density_1d_3;temperature_1d_3;Bt_carrington_2;Bx_carrington_2;By_carrington_2;Bz_carrington_2;speed_carrington_2;p_density_carrington_2;temperature_carrington_2;Bt_1d_2;Bx_1d_2;By_1d_2;Bz_1d_2;speed_1d_2;p_density_1d_2;temperature_1d_2;Bt_carrington_1;Bx_carrington_1;By_carrington_1;Bz_carrington_1;speed_carrington_1;p_density_carrington_1;temperature_carrington_1;Bt_1d_1;Bx_1d_1;By_1d_1;Bz_1d_1;speed_1d_1;p_density_1d_1;temperature_1d_1;forecast
1676;3.47082E+15;-1.72241E+15;1.2379E+16;8.19862E+15;3.93527E+15;4.42683E+15;5.477E+15;3.89271E+15;-2.08265E+15;1.01599E+16;7.40339E+14;6.65858E+15;2.14274E+16;1.69087E+16;4.55649E+15;6.32891E+15;1.41025E+16;-6.88966E+15;3.70285E+15;1.02755E+16;4.0273E+15;2.61925E+16;-6.99481E+13;1.18403E+16;-2.11063E+15;4.81932E+14;2.58962E+15;7.00884E+15;5.84761E+15;1.40064E+16;-1.02131E+16;3.86696E+14;4.13667E+15;1.21968E+16;1.02297E+16;5.3838E+15;-1.73433E+15;1.78083E+16;-1.07479E+16;4.12594E+15;9.57727E+14;9.48852E+14;5.13977E+15;2.35514E+16;-2.25485E+15;1.82956E+14;4.10163E+16;6.04815E+15;6.22694E+15;4.78355E+15;7.69434E+15;3.10242E+15;1.11677E+15;4.54267E+15;5.90972E+15;1.04376E+16;4.39395E+16
1677;4.55649E+15;6.32891E+15;1.41025E+16;-6.88966E+15;3.70285E+15;1.02755E+16;4.0273E+15;2.61925E+16;-6.99481E+13;1.18403E+16;-2.11063E+15;4.81932E+14;2.58962E+15;7.00884E+15;5.84761E+15;1.40064E+16;-1.02131E+16;3.86696E+14;4.13667E+15;1.21968E+16;1.02297E+16;5.3838E+15;-1.73433E+15;1.78083E+16;-1.07479E+16;4.12594E+15;9.57727E+14;9.48852E+14;5.13977E+15;2.35514E+16;-2.25485E+15;1.82956E+14;4.10163E+16;6.04815E+15;6.22694E+15;4.78355E+15;7.69434E+15;3.10242E+15;1.11677E+15;4.54267E+15;5.90972E+15;1.04376E+16;5.76622E+15;3.41024E+16;-2.4966E+16;4.78443E+15;4.47624E+15;5.4253E+15;1.1459E+16;6.64705E+15;8.85521E+15;4.68964E+15;1.57009E+16;4.02903E+15;7.32383E+15;458226344;3.95803E+16
1678;5.84761E+15;1.40064E+16;-1.02131E+16;3.86696E+14;4.13667E+15;1.21968E+16;1.02297E+16;5.3838E+15;-1.73433E+15;1.78083E+16;-1.07479E+16;4.12594E+15;9.57727E+14;9.48852E+14;5.13977E+15;2.35514E+16;-2.25485E+15;1.82956E+14;4.10163E+16;6.04815E+15;6.22694E+15;4.78355E+15;7.69434E+15;3.10242E+15;1.11677E+15;4.54267E+15;5.90972E+15;1.04376E+16;5.76622E+15;3.41024E+16;-2.4966E+16;4.78443E+15;4.47624E+15;5.4253E+15;1.1459E+16;6.64705E+15;8.85521E+15;4.68964E+15;1.57009E+16;4.02903E+15;7.32383E+15;458226344;6.18262E+15;2.10318E+15;-2.96948E+15;2.14626E+15;4.45591E+15;7.94079E+14;1.32225E+15;7.12864E+15;-1.84934E+15;5.84075E+15;-1.29223E+16;3.76222E+15;6.88684E+15;2.01023E+16;3.7522E+16
1679;5.13977E+15;2.35514E+16;-2.25485E+15;1.82956E+14;4.10163E+16;6.04815E+15;6.22694E+15;4.78355E+15;7.69434E+15;3.10242E+15;1.11677E+15;4.54267E+15;5.90972E+15;1.04376E+16;5.76622E+15;3.41024E+16;-2.4966E+16;4.78443E+15;4.47624E+15;5.4253E+15;1.1459E+16;6.64705E+15;8.85521E+15;4.68964E+15;1.57009E+16;4.02903E+15;7.32383E+15;458226344;6.18262E+15;2.10318E+15;-2.96948E+15;2.14626E+15;4.45591E+15;7.94079E+14;1.32225E+15;7.12864E+15;-1.84934E+15;5.84075E+15;-1.29223E+16;3.76222E+15;6.88684E+15;2.01023E+16;8.01204E+15;-3.22295E+16;-4.40958E+15;2.05544E+16;4.64099E+15;1.02837E+16;1.13103E+16;5.81025E+15;-2.95073E+16;2.91196E+15;4.8487E+13;3.66952E+15;9.22564E+15;1.85499E+16;3.89885E+15
1680;5.76622E+15;3.41024E+16;-2.4966E+16;4.78443E+15;4.47624E+15;5.4253E+15;1.1459E+16;6.64705E+15;8.85521E+15;4.68964E+15;1.57009E+16;4.02903E+15;7.32383E+15;458226344;6.18262E+15;2.10318E+15;-2.96948E+15;2.14626E+15;4.45591E+15;7.94079E+14;1.32225E+15;7.12864E+15;-1.84934E+15;5.84075E+15;-1.29223E+16;3.76222E+15;6.88684E+15;2.01023E+16;8.01204E+15;-3.22295E+16;-4.40958E+15;2.05544E+16;4.64099E+15;1.02837E+16;1.13103E+16;5.81025E+15;-2.95073E+16;2.91196E+15;4.8487E+13;3.66952E+15;9.22564E+15;1.85499E+16;6.41012E+13;-5.49371E+15;-1.01826E+15;1.97219E+14;4.27545E+15;3.35827E+15;4.1399E+15;7.54263E+15;3.38411E+15;-3.10563E+15;-6.20276E+15;3.95453E+15;8.73226E+15;8.18906E+15;4.30803E+15
1681;6.18262E+15;2.10318E+15;-2.96948E+15;2.14626E+15;4.45591E+15;7.94079E+14;1.32225E+15;7.12864E+15;-1.84934E+15;5.84075E+15;-1.29223E+16;3.76222E+15;6.88684E+15;2.01023E+16;8.01204E+15;-3.22295E+16;-4.40958E+15;2.05544E+16;4.64099E+15;1.02837E+16;1.13103E+16;5.81025E+15;-2.95073E+16;2.91196E+15;4.8487E+13;3.66952E+15;9.22564E+15;1.85499E+16;6.41012E+13;-5.49371E+15;-1.01826E+15;1.97219E+14;4.27545E+15;3.35827E+15;4.1399E+15;7.54263E+15;3.38411E+15;-3.10563E+15;-6.20276E+15;3.95453E+15;8.73226E+15;8.18906E+15;4.67503E+15;-3.85322E+15;2.11444E+16;-5.27213E+15;3.65551E+15;2.75667E+15;3.25978E+15;5.50139E+15;1.75854E+15;-8.71257E+15;1.82095E+16;4.29352E+16;1.03721E+16;1.11424E+16;4.03133E+15
1682;8.01204E+15;-3.22295E+16;-4.40958E+15;2.05544E+16;4.64099E+15;1.02837E+16;1.13103E+16;5.81025E+15;-2.95073E+16;2.91196E+15;4.8487E+13;3.66952E+15;9.22564E+15;1.85499E+16;6.41012E+13;-5.49371E+15;-1.01826E+15;1.97219E+14;4.27545E+15;3.35827E+15;4.1399E+15;7.54263E+15;3.38411E+15;-3.10563E+15;-6.20276E+15;3.95453E+15;8.73226E+15;8.18906E+15;4.67503E+15;-3.85322E+15;2.11444E+16;-5.27213E+15;3.65551E+15;2.75667E+15;3.25978E+15;5.50139E+15;1.75854E+15;-8.71257E+15;1.82095E+16;4.29352E+16;1.03721E+16;1.11424E+16;3.64897E+15;-1.84284E+15;3.89484E+15;4.70781E+15;3.24933E+16;6.35467E+15;2.19597E+16;6.5866E+14;8.57821E+15;-4.56549E+14;2.56379E+15;3.82431E+15;9.9975E+14;4.49429E+15;3.81072E+16
1683;6.41012E+13;-5.49371E+15;-1.01826E+15;1.97219E+14;4.27545E+15;3.35827E+15;4.1399E+15;7.54263E+15;3.38411E+15;-3.10563E+15;-6.20276E+15;3.95453E+15;8.73226E+15;8.18906E+15;4.67503E+15;-3.85322E+15;2.11444E+16;-5.27213E+15;3.65551E+15;2.75667E+15;3.25978E+15;5.50139E+15;1.75854E+15;-8.71257E+15;1.82095E+16;4.29352E+16;1.03721E+16;1.11424E+16;3.64897E+15;-1.84284E+15;3.89484E+15;4.70781E+15;3.24933E+16;6.35467E+15;2.19597E+16;6.5866E+14;8.57821E+15;-4.56549E+14;2.56379E+15;3.82431E+15;9.9975E+14;4.49429E+15;5.70959E+15;-3.42403E+15;3.0171E+15;7.5556E+15;3.05773E+15;1.19023E+16;4.46499E+16;5.23623E+14;2.06161E+14;-4.25668E+15;2.55328E+14;3.84118E+15;6.07082E+15;5.16912E+15;3.59264E+15
1684;4.67503E+15;-3.85322E+15;2.11444E+16;-5.27213E+15;3.65551E+15;2.75667E+15;3.25978E+15;5.50139E+15;1.75854E+15;-8.71257E+15;1.82095E+16;4.29352E+16;1.03721E+16;1.11424E+16;3.64897E+15;-1.84284E+15;3.89484E+15;4.70781E+15;3.24933E+16;6.35467E+15;2.19597E+16;6.5866E+14;8.57821E+15;-4.56549E+14;2.56379E+15;3.82431E+15;9.9975E+14;4.49429E+15;5.70959E+15;-3.42403E+15;3.0171E+15;7.5556E+15;3.05773E+15;1.19023E+16;4.46499E+16;5.23623E+14;2.06161E+14;-4.25668E+15;2.55328E+14;3.84118E+15;6.07082E+15;5.16912E+15;7.41575E+15;-3.31366E+15;2.40953E+15;5.31551E+14;3.24835E+16;9.84664E+15;6.46299E+15;4.32254E+15;1.70695E+15;-3.35925E+16;1.1733E+14;3.43706E+16;5.89399E+15;2.99863E+15;3.40604E+16
1685;3.64897E+15;-1.84284E+15;3.89484E+15;4.70781E+15;3.24933E+16;6.35467E+15;2.19597E+16;6.5866E+14;8.57821E+15;-4.56549E+14;2.56379E+15;3.82431E+15;9.9975E+14;4.49429E+15;5.70959E+15;-3.42403E+15;3.0171E+15;7.5556E+15;3.05773E+15;1.19023E+16;4.46499E+16;5.23623E+14;2.06161E+14;-4.25668E+15;2.55328E+14;3.84118E+15;6.07082E+15;5.16912E+15;7.41575E+15;-3.31366E+15;2.40953E+15;5.31551E+14;3.24835E+16;9.84664E+15;6.46299E+15;4.32254E+15;1.70695E+15;-3.35925E+16;1.1733E+14;3.43706E+16;5.89399E+15;2.99863E+15;7.56076E+15;-4.32627E+15;3.76726E+15;1.22647E+16;3.43001E+15;6.64105E+15;6.01164E+15;3.81245E+16;2.07851E+16;-1.2477E+16;4.57034E+15;3.24962E+16;5.8306E+15;4.10138E+15;3.03509E+16
1686;5.70959E+15;-3.42403E+15;3.0171E+15;7.5556E+15;3.05773E+15;1.19023E+16;4.46499E+16;5.23623E+14;2.06161E+14;-4.25668E+15;2.55328E+14;3.84118E+15;6.07082E+15;5.16912E+15;7.41575E+15;-3.31366E+15;2.40953E+15;5.31551E+14;3.24835E+16;9.84664E+15;6.46299E+15;4.32254E+15;1.70695E+15;-3.35925E+16;1.1733E+14;3.43706E+16;5.89399E+15;2.99863E+15;7.56076E+15;-4.32627E+15;3.76726E+15;1.22647E+16;3.43001E+15;6.64105E+15;6.01164E+15;3.81245E+16;2.07851E+16;-1.2477E+16;4.57034E+15;3.24962E+16;5.8306E+15;4.10138E+15;6.371E+15;-2.13923E+15;3.42044E+16;-1.55975E+16;3.49498E+15;9.324E+14;4.25482E+15;3.7524E+15;3.19621E+16;-1.58237E+16;1.7E+15;2.91697E+15;6.60813E+15;3.17628E+15;2.79828E+16
1687;7.41575E+15;-3.31366E+15;2.40953E+15;5.31551E+14;3.24835E+16;9.84664E+15;6.46299E+15;4.32254E+15;1.70695E+15;-3.35925E+16;1.1733E+14;3.43706E+16;5.89399E+15;2.99863E+15;7.56076E+15;-4.32627E+15;3.76726E+15;1.22647E+16;3.43001E+15;6.64105E+15;6.01164E+15;3.81245E+16;2.07851E+16;-1.2477E+16;4.57034E+15;3.24962E+16;5.8306E+15;4.10138E+15;6.371E+15;-2.13923E+15;3.42044E+16;-1.55975E+16;3.49498E+15;9.324E+14;4.25482E+15;3.7524E+15;3.19621E+16;-1.58237E+16;1.7E+15;2.91697E+15;6.60813E+15;3.17628E+15;5.21424E+15;1.05119E+15;-2.82929E+15;-1.64959E+15;3.25969E+16;1.34646E+16;4.61775E+15;3.60563E+15;2.59352E+15;-2.35359E+15;1.42634E+16;2.71828E+15;1.06546E+16;1.57132E+16;2.89355E+16
1688;7.56076E+15;-4.32627E+15;3.76726E+15;1.22647E+16;3.43001E+15;6.64105E+15;6.01164E+15;3.81245E+16;2.07851E+16;-1.2477E+16;4.57034E+15;3.24962E+16;5.8306E+15;4.10138E+15;6.371E+15;-2.13923E+15;3.42044E+16;-1.55975E+16;3.49498E+15;9.324E+14;4.25482E+15;3.7524E+15;3.19621E+16;-1.58237E+16;1.7E+15;2.91697E+15;6.60813E+15;3.17628E+15;5.21424E+15;1.05119E+15;-2.82929E+15;-1.64959E+15;3.25969E+16;1.34646E+16;4.61775E+15;3.60563E+15;2.59352E+15;-2.35359E+15;1.42634E+16;2.71828E+15;1.06546E+16;1.57132E+16;1.12032E+15;-3.03007E+14;3.90787E+15;4.46854E+15;5.89063E+15;1.22857E+16;4.05449E+15;4.33878E+15;-1.21536E+16;1.43328E+16;-6.87554E+15;2.65155E+15;1.4464E+16;1.51708E+16;2.9689E+16
1689;6.371E+15;-2.13923E+15;3.42044E+16;-1.55975E+16;3.49498E+15;9.324E+14;4.25482E+15;3.7524E+15;3.19621E+16;-1.58237E+16;1.7E+15;2.91697E+15;6.60813E+15;3.17628E+15;5.21424E+15;1.05119E+15;-2.82929E+15;-1.64959E+15;3.25969E+16;1.34646E+16;4.61775E+15;3.60563E+15;2.59352E+15;-2.35359E+15;1.42634E+16;2.71828E+15;1.06546E+16;1.57132E+16;1.12032E+15;-3.03007E+14;3.90787E+15;4.46854E+15;5.89063E+15;1.22857E+16;4.05449E+15;4.33878E+15;-1.21536E+16;1.43328E+16;-6.87554E+15;2.65155E+15;1.4464E+16;1.51708E+16;7.4401E+15;-2.37974E+14;2.29829E+15;8.39879E+15;6.51512E+15;4.74504E+15;1853276632;8.27173E+13;3.85131E+16;-2.4465E+16;-1.87089E+15;2.8657E+15;1.93372E+16;5.32929E+15;3.29464E+15
1694;9.10115E+15;-5.30134E+15;3.69359E+15;1.33631E+16;5.04693E+15;4.3721E+15;1.71443E+16;9.80851E+14;2.12879E+15;-3.91942E+15;1.08004E+16;4.12605E+15;1.44193E+16;1.06768E+16;1.49692E+16;-5.07011E+16;-3.68891E+14;-3.92788E+15;5.66051E+15;3.52744E+15;1.27027E+16;5.8061E+15;-1.69122E+15;1.72178E+15;-1.19702E+15;4.77677E+15;1.30116E+15;1.32594E+16;1.00537E+15;-5.38817E+15;2.15338E+15;2.56199E+16;4.83236E+16;2.81587E+16;8.96961E+15;5.66152E+16;-1.33359E+15;2.41662E+15;-4.41374E+15;4.82488E+14;4.08144E+14;1.53771E+16;7.8596E+15;-8.39831E+15;4.25826E+15;-1.61408E+16;5.06371E+15;4.24867E+15;1.79058E+15;5.6909E+15;-3.77668E+15;3.17354E+15;-1.06529E+15;4.30846E+15;3.28155E+16;1.18676E+16;4.05449E+15
1695;1.49692E+16;-5.07011E+16;-3.68891E+14;-3.92788E+15;5.66051E+15;3.52744E+15;1.27027E+16;5.8061E+15;-1.69122E+15;1.72178E+15;-1.19702E+15;4.77677E+15;1.30116E+15;1.32594E+16;1.00537E+15;-5.38817E+15;2.15338E+15;2.56199E+16;4.83236E+16;2.81587E+16;8.96961E+15;5.66152E+16;-1.33359E+15;2.41662E+15;-4.41374E+15;4.82488E+14;4.08144E+14;1.53771E+16;7.8596E+15;-8.39831E+15;4.25826E+15;-1.61408E+16;5.06371E+15;4.24867E+15;1.79058E+15;5.6909E+15;-3.77668E+15;3.17354E+15;-1.06529E+15;4.30846E+15;3.28155E+16;1.18676E+16;7.34889E+15;-3.68435E+15;3.37006E+15;-5.78405E+15;6.43772E+14;3.6287E+15;3.28511E+15;5.45025E+15;-3.90051E+15;2.30451E+15;1.02375E+15;3.97079E+15;3.67211E+15;9.74625E+15;4.05078E+15
1696;1.00537E+15;-5.38817E+15;2.15338E+15;2.56199E+16;4.83236E+16;2.81587E+16;8.96961E+15;5.66152E+16;-1.33359E+15;2.41662E+15;-4.41374E+15;4.82488E+14;4.08144E+14;1.53771E+16;7.8596E+15;-8.39831E+15;4.25826E+15;-1.61408E+16;5.06371E+15;4.24867E+15;1.79058E+15;5.6909E+15;-3.77668E+15;3.17354E+15;-1.06529E+15;4.30846E+15;3.28155E+16;1.18676E+16;7.34889E+15;-3.68435E+15;3.37006E+15;-5.78405E+15;6.43772E+14;3.6287E+15;3.28511E+15;5.45025E+15;-3.90051E+15;2.30451E+15;1.02375E+15;3.97079E+15;3.67211E+15;9.74625E+15;3.89271E+15;-2.08265E+15;1.01599E+16;7.40339E+14;6.65858E+15;2.14274E+16;1.69087E+16;6.46469E+15;-4.45392E+15;2.9034E+15;-5.02813E+14;3.69208E+16;4.74641E+15;5.98249E+15;4.15411E+15
1701;5.3838E+15;-1.73433E+15;1.78083E+16;-1.07479E+16;4.12594E+15;9.57727E+14;9.48852E+14;7.86785E+15;-3.87115E+15;2.83889E+15;-1.97482E+15;5.05395E+15;5.77205E+16;1.73175E+16;4.78355E+15;7.69434E+15;3.10242E+15;1.11677E+15;4.54267E+15;5.90972E+15;1.04376E+16;8.16838E+15;-5.38762E+15;3.16396E+15;1.2345E+14;5.94483E+14;5.06069E+15;2.74095E+15;6.64705E+15;8.85521E+15;4.68964E+15;1.57009E+16;4.02903E+15;7.32383E+15;458226344;4.80018E+16;-3.34687E+15;1.52399E+16;-1.65653E+15;5.50377E+15;2.82061E+15;1.59008E+15;7.12864E+15;-1.84934E+15;5.84075E+15;-1.29223E+16;3.76222E+15;6.88684E+15;2.01023E+16;5.3044E+15;-2.57273E+16;2.29251E+15;1.04596E+16;4.5286E+15;5.41633E+15;6.51603E+15;4.29531E+15
1705;5.81025E+15;-2.95073E+16;2.91196E+15;4.8487E+13;3.66952E+15;9.22564E+15;1.85499E+16;7.55991E+16;-3.36385E+16;3.87071E+15;-5.4858E+14;5.54345E+15;6.50448E+15;2.04895E+15;7.54263E+15;3.38411E+15;-3.10563E+15;-6.20276E+15;3.95453E+15;8.73226E+15;8.18906E+15;5.55416E+15;-2.2695E+15;2.4498E+15;-2.151E+15;6.31773E+15;3.74375E+15;2.1527E+16;5.50139E+15;1.75854E+15;-8.71257E+15;1.82095E+16;4.29352E+16;1.03721E+16;1.11424E+16;4.02347E+16;-2.45356E+16;1.05155E+16;-3.80952E+15;5.75218E+14;2.3948E+15;1.63913E+16;6.5866E+14;8.57821E+15;-4.56549E+14;2.56379E+15;3.82431E+15;9.9975E+14;4.49429E+15;3.69103E+15;-2.11851E+16;2.1628E+15;-6.53132E+15;4.90482E+15;2.91631E+16;7.958E+15;4.26496E+15
1709;5.23623E+14;2.06161E+14;-4.25668E+15;2.55328E+14;3.84118E+15;6.07082E+15;5.16912E+15;6.85551E+15;-3.70646E+15;-1.28606E+16;-1.71537E+16;4.33216E+15;1.08385E+16;8.91649E+15;4.32254E+15;1.70695E+15;-3.35925E+16;1.1733E+14;3.43706E+16;5.89399E+15;2.99863E+15;7.56349E+15;3.86646E+15;-4.37176E+15;2.86697E+15;5.20929E+15;4.70545E+15;1.40981E+15;3.81245E+16;2.07851E+16;-1.2477E+16;4.57034E+15;3.24962E+16;5.8306E+15;4.10138E+15;5.01316E+15;2.81341E+16;-2.82253E+16;9.03361E+14;5.16674E+15;2.02893E+14;2.05605E+16;3.7524E+15;3.19621E+16;-1.58237E+16;1.7E+15;2.91697E+15;6.60813E+15;3.17628E+15;5.8733E+15;2.53226E+15;-2.91499E+15;-2.49211E+15;4.43019E+15;4.09945E+15;1.67149E+16;4.32116E+15
1710;4.32254E+15;1.70695E+15;-3.35925E+16;1.1733E+14;3.43706E+16;5.89399E+15;2.99863E+15;7.56349E+15;3.86646E+15;-4.37176E+15;2.86697E+15;5.20929E+15;4.70545E+15;1.40981E+15;3.81245E+16;2.07851E+16;-1.2477E+16;4.57034E+15;3.24962E+16;5.8306E+15;4.10138E+15;5.01316E+15;2.81341E+16;-2.82253E+16;9.03361E+14;5.16674E+15;2.02893E+14;2.05605E+16;3.7524E+15;3.19621E+16;-1.58237E+16;1.7E+15;2.91697E+15;6.60813E+15;3.17628E+15;5.8733E+15;2.53226E+15;-2.91499E+15;-2.49211E+15;4.43019E+15;4.09945E+15;1.67149E+16;3.60563E+15;2.59352E+15;-2.35359E+15;1.42634E+16;2.71828E+15;1.06546E+16;1.57132E+16;4.8793E+15;1.99677E+16;-2.82348E+16;5.85745E+14;4.03787E+16;4.35591E+14;9.63098E+15;4.15976E+15
1711;3.81245E+16;2.07851E+16;-1.2477E+16;4.57034E+15;3.24962E+16;5.8306E+15;4.10138E+15;5.01316E+15;2.81341E+16;-2.82253E+16;9.03361E+14;5.16674E+15;2.02893E+14;2.05605E+16;3.7524E+15;3.19621E+16;-1.58237E+16;1.7E+15;2.91697E+15;6.60813E+15;3.17628E+15;5.8733E+15;2.53226E+15;-2.91499E+15;-2.49211E+15;4.43019E+15;4.09945E+15;1.67149E+16;3.60563E+15;2.59352E+15;-2.35359E+15;1.42634E+16;2.71828E+15;1.06546E+16;1.57132E+16;4.8793E+15;1.99677E+16;-2.82348E+16;5.85745E+14;4.03787E+16;4.35591E+14;9.63098E+15;4.33878E+15;-1.21536E+16;1.43328E+16;-6.87554E+15;2.65155E+15;1.4464E+16;1.51708E+16;5.74425E+15;1.74115E+16;-1.1511E+15;-3.08657E+15;4.08896E+15;1.5326E+16;8.07964E+14;4.31474E+15
1712;7.93082E+15;4.09873E+15;-3.40098E+16;1.21254E+16;4.95969E+15;7.69641E+15;1.77026E+16;5.52395E+15;-1.12525E+16;-6.66899E+15;1.75137E+14;3.64515E+15;6.58344E+15;2.92799E+15;7.09539E+15;4.5927E+15;-1.53084E+16;1.84447E+16;5.06095E+14;6.18204E+15;1.66734E+15;5.28129E+15;-2.58182E+16;-5.88922E+15;-4.34589E+14;3.26831E+16;6.23629E+14;3.35364E+14;6.55371E+15;4.02762E+14;-2.4571E+15;8.40833E+15;5.32573E+15;5.21334E+14;16942962;5.64929E+15;-2212;3.07508E+15;-1.14912E+16;3.12091E+15;7.0475E+15;37353907;5.1489E+15;3.93605E+14;-1.67604E+16;-3.4569E+14;5.36353E+15;6.10164E+15;6.35503E+15;1.14328E+15;5.46976E+15;3.36996E+16;3.98346E+14;3.62516E+16;1.58792E+16;5.30489E+16;3.95545E+14
1718;4.57305E+15;-2.08383E+15;2.85127E+15;1.31862E+15;3.5885E+15;7.43058E+15;4.33888E+16;6.33612E+15;2.91516E+16;-3.12986E+16;7.42024E+15;5.17861E+15;3.86844E+16;1.60431E+16;1.28171E+16;-7.48798E+15;5.76065E+15;-3.86187E+15;4.42042E+15;1.45257E+16;1.22805E+16;4.93749E+15;2.95931E+15;-1.86226E+15;-1.0176E+15;5.12476E+15;4.18666E+13;1.43561E+16;9.67189E+15;4.68567E+15;-4.09702E+15;-3.84951E+16;4.30645E+14;3.18046E+15;7.40383E+14;5.89555E+15;1.4064E+16;-2.88061E+16;3.05223E+15;4.6215E+15;7.75374E+15;5.18188E+15;6.39074E+15;9.88071E+15;-2.62662E+16;5.76471E+14;4.55492E+15;6.92256E+15;6.27062E+15;5.38967E+13;3.71669E+15;-1.81008E+16;2.45355E+15;4.71771E+15;6.55795E+15;2.07078E+16;4.00081E+15
1719;1.28171E+16;-7.48798E+15;5.76065E+15;-3.86187E+15;4.42042E+15;1.45257E+16;1.22805E+16;4.93749E+15;2.95931E+15;-1.86226E+15;-1.0176E+15;5.12476E+15;4.18666E+13;1.43561E+16;9.67189E+15;4.68567E+15;-4.09702E+15;-3.84951E+16;4.30645E+14;3.18046E+15;7.40383E+14;5.89555E+15;1.4064E+16;-2.88061E+16;3.05223E+15;4.6215E+15;7.75374E+15;5.18188E+15;6.39074E+15;9.88071E+15;-2.62662E+16;5.76471E+14;4.55492E+15;6.92256E+15;6.27062E+15;5.38967E+13;3.71669E+15;-1.81008E+16;2.45355E+15;4.71771E+15;6.55795E+15;2.07078E+16;5.76126E+15;-3.01271E+16;2.65098E+16;-1.83424E+15;4.57486E+15;5.28632E+16;7.37859E+15;4.79148E+15;3.04048E+16;2.05988E+15;1.55144E+15;3.67652E+15;8.25815E+15;2.39981E+11;3.72908E+16
1720;9.67189E+15;4.68567E+15;-4.09702E+15;-3.84951E+16;4.30645E+14;3.18046E+15;7.40383E+14;5.89555E+15;1.4064E+16;-2.88061E+16;3.05223E+15;4.6215E+15;7.75374E+15;5.18188E+15;6.39074E+15;9.88071E+15;-2.62662E+16;5.76471E+14;4.55492E+15;6.92256E+15;6.27062E+15;5.38967E+13;3.71669E+15;-1.81008E+16;2.45355E+15;4.71771E+15;6.55795E+15;2.07078E+16;5.76126E+15;-3.01271E+16;2.65098E+16;-1.83424E+15;4.57486E+15;5.28632E+16;7.37859E+15;4.79148E+15;3.04048E+16;2.05988E+15;1.55144E+15;3.67652E+15;8.25815E+15;2.39981E+11;4.66266E+15;-3.53001E+16;6.54083E+15;4.1143E+15;4.25223E+16;4.65325E+15;7.36803E+15;6.91406E+15;-9.34479E+15;2.74126E+16;1.68317E+16;3.54898E+16;8.90021E+15;3.66293E+15;3.83091E+14
1721;6.39074E+15;9.88071E+15;-2.62662E+16;5.76471E+14;4.55492E+15;6.92256E+15;6.27062E+15;5.38967E+13;3.71669E+15;-1.81008E+16;2.45355E+15;4.71771E+15;6.55795E+15;2.07078E+16;5.76126E+15;-3.01271E+16;2.65098E+16;-1.83424E+15;4.57486E+15;5.28632E+16;7.37859E+15;4.79148E+15;3.04048E+16;2.05988E+15;1.55144E+15;3.67652E+15;8.25815E+15;2.39981E+11;4.66266E+15;-3.53001E+16;6.54083E+15;4.1143E+15;4.25223E+16;4.65325E+15;7.36803E+15;6.91406E+15;-9.34479E+15;2.74126E+16;1.68317E+16;3.54898E+16;8.90021E+15;3.66293E+15;9.34432E+15;-2.36909E+16;4.51449E+15;4.53253E+15;4.24253E+15;1.05554E+15;1.0687E+15;6.87426E+15;-1.16882E+16;4.57397E+15;-1.15844E+16;3.44956E+15;7.04898E+15;6.10711E+15;3.74269E+16
1722;5.76126E+15;-3.01271E+16;2.65098E+16;-1.83424E+15;4.57486E+15;5.28632E+16;7.37859E+15;4.79148E+15;3.04048E+16;2.05988E+15;1.55144E+15;3.67652E+15;8.25815E+15;2.39981E+11;4.66266E+15;-3.53001E+16;6.54083E+15;4.1143E+15;4.25223E+16;4.65325E+15;7.36803E+15;6.91406E+15;-9.34479E+15;2.74126E+16;1.68317E+16;3.54898E+16;8.90021E+15;3.66293E+15;9.34432E+15;-2.36909E+16;4.51449E+15;4.53253E+15;4.24253E+15;1.05554E+15;1.0687E+15;6.87426E+15;-1.16882E+16;4.57397E+15;-1.15844E+16;3.44956E+15;7.04898E+15;6.10711E+15;6.07869E+15;-3.49458E+15;1.48734E+16;-7.1628E+14;5.67266E+14;4.58106E+15;1.85663E+16;4.69547E+15;3.02166E+14;3.74947E+14;-1.50283E+15;3.15047E+15;4.11184E+15;2.95277E+16;3.38945E+15
